id,sales
3001039,3.130921432909341
3001072,0.0
3001105,9.33685001973158
3001138,0.0
3001171,2.8865517387283006
3001204,7.453844298078556
3001237,5.627058620061235
3001270,22.22229505079844
3001303,4.5800186509207625
3001336,4.496724124965076
3001369,0.34502634804035165
3001402,12.373272919755262
3001435,14.8017745906274
3001468,0.0
3001501,0.828319462719679
3001534,6.169286040430874
3001567,0.0
3001600,0.0
3001633,42.756186378162454
3001666,0.8024358504913707
3001699,2.0101037040279546
3001732,0.0
3001765,0.0
3001798,6.68037003886823
3001831,0.0
3001864,0.0
3001897,22.98161500875391
3001930,21.613907503064713
3001963,5.517733849069703
3001996,19.59343330303931
3002029,0.0
3002062,13.497377378250766
3002095,13.262344272757801
3002128,0.0
3002161,29.822507131027418
3002194,18.55135824060613
3002227,21.7010810974813
3002260,24.784677684857783
3002293,17.825092996174185
3002326,14.777953713156064
3002359,14.029275730246365
3002392,15.90405795910236
3002425,3.3143348337302307
3002458,2.285044368503454
3002491,5.934664144661234
3002524,0.0
3002557,24.887195650033625
3002590,11.886509089325243
3002623,32.50187097843128
3002656,13.745601114246558
3000908,18.198168042869682
3000941,0.015593983863568922
3000974,2.193201833631417
3001007,0.0
3001040,0.0
3001073,0.0
3001106,0.0
3001139,0.02506729382716274
3001172,0.003595929216053506
3001205,2.530669400115176
3001238,0.011947723402879798
3001271,11.59639789034964
3001304,5.542789877869102
3001337,2.364631602512385
3001370,0.0007692588017312893
3001403,0.7308098043889238
3001436,30.368048597529846
3001469,19.406810493102498
3001502,3.4048825099915763
3001535,24.993249895345002
3001568,4.25985812842816
3001601,2.767204883847732
3001634,48.91265028034801
3001667,0.0
3001700,1.7954344688314743
3001733,0.0
3001766,0.0008746637968033205
3001799,4.601946027195484
3001832,0.0
3001865,13.724514398528616
3001898,25.065857243090726
3001931,15.35457202228328
3001964,10.92174317230947
3001997,15.777367182634507
3002030,0.12352281272572356
3002063,18.613935677345967
3002096,30.460866204039622
3002129,2.9988894231100445
3002162,14.596515437619313
3002195,23.312864465456535
3002228,17.41855210427047
3002261,24.775445339406208
3002294,9.313397309328598
3002327,24.700396229266435
3002360,5.000689736767921
3002393,5.982169182498136
3002426,33.3447415332255
3002459,13.414899454391753
3002492,8.380009347906212
3002525,0.0
3002558,10.055510410586741
3002591,33.782719582377325
3002624,33.30549979942696
3002657,4.919118716645901
3000909,6.033725057329547
3000942,0.5339967686532373
3000975,8.34169227551329
3001008,6.245916830269824
3001041,1.4924344624965666
3001074,1.3643955120813438
3001107,6.299510461961283
3001140,1.7348142962932667
3001173,6.916920146349776
3001206,3.5245724698059084
3001239,3.1056858961222873
3001272,3.3680666789387566
3001305,3.6536159926410154
3001338,10.426609550558814
3001371,4.737926828385589
3001404,2.865199929903381
3001437,10.112953829337963
3001470,0.9327529982105768
3001503,0.0
3001536,6.342949887844371
3001569,3.089050260204798
3001602,4.994944072155398
3001635,18.357944197828196
3001668,2.958678904403249
3001701,12.789427463753597
3001734,0.6394502277166274
3001767,14.792972547514461
3001800,3.033701959087006
3001833,0.0
